CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO,LAT_DECIMAL,LON_DECIMAL
203440007,San José Cieneguilla,1142,8.6355471562,Medio,16.027434,-96.906731
203450001,San Sebastián Ixcapa,1386,10.7303931509,Alto,16.543667,-98.144487
203450002,Camotinchán,1085,10.6268388011,Alto,16.556245,-98.124014
203450003,Cañada del Totomoxtle,358,10.0067523134,Alto,16.510092,-98.164957
203450004,Costatitlán,516,10.4475808247,Alto,16.514465,-98.125028
203450006,Llano de la Vaca,122,9.5481758097,Medio,16.497696,-98.183162
203450008,Vista Hermosa,716,10.5104816295,Alto,16.535435,-98.176516
203460001,San Sebastián Nicananduta,1425,10.4581721972,Alto,17.517897,-97.683268
203460002,Primera Sección,91,10.845957002,Alto,17.518592,-97.677704
203460003,Tercera Sección,26,7.9812548577,Medio,17.516528,-97.687931
203470001,San Sebastián Río Hondo,1124,9.4058373038,Medio,16.182831,-96.464061
203470002,Cieneguilla,970,9.492984747,Medio,16.181147,-96.387176
203470003,San Felipe Cieneguilla,532,8.7921354428,Medio,16.204038,-96.413767
203470004,El Jefe,105,7.9874468796,Medio,16.221905,-96.430195
203470005,Pueblo Viejo,58,7.019625818,Bajo,16.178964,-96.44396
203470006,Río Molino,162,7.7974700842,Medio,16.206952,-96.470273
203470007,Río San José,69,6.568539074,Bajo,16.163099,-96.400899
203470008,San Bernardo,448,8.5778052252,Medio,16.177952,-96.427485
203470015,Tres Ocotes,238,9.0527972091,Medio,16.196975,-96.441108
203470017,Las Palmas,63,8.9650369077,Medio,16.188833,-96.453264
203470018,Ampliación San Sebastián,113,8.1153559609,Medio,16.186348,-96.483591
203470020,Piedra Negra,163,8.074502723,Medio,16.195681,-96.482387
203470021,La Fábrica,94,9.6897730161,Alto,16.197244,-96.423194
203470024,El Portillo,63,8.6612952444,Medio,16.189763,-96.459901
203480001,San Sebastián Tecomaxtlahuaca,2708,10.8364188934,Alto,17.345856,-98.031174
203480002,Agua Buena,319,9.5215289621,Medio,17.396547,-98.030072
203480004,Cahuayá,39,7.0206984472,Bajo,17.369592,-98.042982
203480005,Cañada de Lobo,91,8.8377168413,Medio,17.318108,-98.116232
203480007,San José el Espinal,121,7.3083999881,Medio,17.446649,-98.051964
203480008,Guadalupe Nundaca,456,8.5463124414,Medio,17.298734,-98.13433
203480009,La Joya del Gavilán,42,7.8768406271,Medio,17.356336,-98.071979
203480010,San Antonio el Mogote (El Mogote),87,9.7767431067,Alto,17.383453,-98.032337
203480011,San José Peña Prieta,72,8.6796640731,Medio,17.392446,-98.079931
203480012,El Portezuelo,200,8.615715391,Medio,17.414634,-98.052466
203480013,Los Rendón,54,8.8549454754,Medio,17.411259,-98.027178
203480014,Sabino Solo,196,8.5982177194,Medio,17.323166,-98.067151
203480015,San Martín Duraznos,413,9.0283937163,Medio,17.304591,-98.101891
203480016,San Mateo Tunuchi,282,10.0179628328,Alto,17.400159,-98.08483
203480017,Santa Cruz Rancho Viejo,167,10.0557805316,Alto,17.397362,-98.05241
203480018,Santa Cruz Yosondica,147,9.940733753,Alto,17.373248,-98.060749
203480020,Yosondova,22,9.7144683705,Alto,17.377924,-98.043804
203480021,Yosoyú,89,9.5306467383,Medio,17.380219,-98.049977
203480022,Ánimas Yucuniciasi o Yucunicani,72,8.1673279923,Medio,17.405205,-98.043575
203480023,Río Ratón,11,7.2897348142,Medio,17.355579,-98.154846
203480024,Santo Niño Jesús Yucuyi,399,8.3654141363,Medio,17.287093,-98.106324
203480025,La Tortolita,35,8.326864505,Medio,17.366212,-98.08271
203480026,El Palmarillo,22,8.534147278,Medio,17.361774,-98.107433
203480027,Buenavista,82,8.5678391283,Medio,17.392404,-98.065234
203480028,Tecomaxtlahuaca el Viejo,78,8.9680922831,Medio,17.406929,-98.016977
203480029,Los Silva (La Sabinera los Silva),42,9.1857198221,Medio,17.421538,-98.069541
203480030,San Marcos Xinicuesta,270,9.2019302466,Medio,17.293392,-98.118965
203480031,Río de Hielo Juárez,226,7.7527650736,Medio,17.288508,-98.097081
203480032,San Isidro,27,9.8638434909,Alto,17.427284,-98.04949
203480033,Rancho de los Colores,46,5.8510727381,Bajo,17.356612,-98.061399
203480039,Los Alvarado,48,8.9165233844,Medio,17.385298,-98.018589
203480040,San Isidro Zaragoza Alacrán,96,7.4768406803,Medio,17.282026,-98.111913
203480041,Yucundívi,77,9.2334906531,Medio,17.307595,-98.07917
203480042,Barrio Guadalupe,76,6.2082850188,Bajo,17.30537,-98.142258
203480043,Ciénega Rabona (San Isidro),59,7.5802833541,Medio,17.316281,-98.133611
203480044,Santa Cruz Huachichiqui,21,5.8572916406,Bajo,17.311865,-98.126927
203480045,Barranca Chinche,31,7.8692360671,Medio,17.315973,-98.108585
203480049,San Antonio,7,6.9720522238,Bajo,17.304191,-98.120405
203480050,San Sebastián los Cholula,85,8.1293341029,Medio,17.422086,-98.041847
203480051,Cañada Nuchi,15,4.1145227974,Bajo,17.337677,-98.099201
203480052,Ciénega Grande,6,5.7473451215,Bajo,17.346485,-98.147492
203480057,Yosocú,11,7.6245766558,Medio,17.377883,-98.07113
203480058,Barranca Torcida,19,5.1395629688,Bajo,17.352034,-98.167082
203480063,Guadalupe la Sabinera,46,9.9201023477,Alto,17.40297,-98.048496
203480065,Laguna Encantada,84,10.3886544027,Alto,17.361377,-98.019111
203480066,El Calvario,122,9.2905121094,Medio,17.350342,-98.0332
203480069,Santa Cruz Verde,122,8.3313090276,Medio,17.334917,-98.053007
203480070,Barrio del Zopilote,212,9.395504809,Medio,17.342047,-98.030838
203480072,Arroyo Seco,23,11.5764386476,Alto,17.391106,-98.024653
203480073,Los Luengas [Rancho],36,8.3989936588,Medio,17.324603,-98.121531
203480075,El Temazcal,40,8.0293662531,Medio,17.341006,-98.090603
203480076,San José Duraznos,104,7.474077093,Medio,17.29721,-98.100848
203490001,San Sebastián Teitipac,1857,10.3430957429,Alto,16.951425,-96.614019
203490002,San Antonio Buenavista,241,9.0711829257,Medio,16.940004,-96.633404
203490003,El Zapotal [Paraje],16,7.2458630235,Medio,16.946794,-96.623283
203490004,Rancho Israel,20,9.8603929548,Alto,16.965925,-96.614219
203490005,Camino Real,24,10.2854387495,Alto,16.957904,-96.613041
203490009,Las Canteras [Paraje],16,7.5010904963,Medio,16.970392,-96.615285
203500001,San Sebastián Tutla,5748,12.2965890004,Alto,17.058476,-96.67212
203500002,El Rosario,11074,12.8085453503,Alto,17.047865,-96.687624
203500012,La Gloria [Rancho],39,8.5260526697,Medio,17.049223,-96.680728
203510001,San Simón Almolongas,1398,9.4715811817,Medio,16.407407,-96.719672
203510002,Río Anona,885,9.545766375,Medio,16.459714,-96.688052
203510006,Hacienda Vieja-San Guillermo,67,9.2775873614,Medio,16.412768,-96.728455
203510007,Tierra Blanca,40,10.5250141389,Alto,16.448662,-96.697512
203510008,La Estancia,206,9.1311261257,Medio,16.434913,-96.690363
203510009,Barrio San Pedro,97,9.9717926273,Alto,16.376363,-96.741767
203510010,Barrio Oriente,74,9.1867592237,Medio,16.410586,-96.703906
203510011,La Labor,15,10.502992958,Alto,16.389169,-96.701558
203510012,La Soledad [Barrio],20,9.3843737511,Medio,16.409398,-96.731513
203520001,San Simón Zahuatlán,1648,7.7811586396,Medio,17.828853,-98.004528
203520002,San Miguel,318,8.6735779099,Medio,17.851095,-98.004752
203520003,Cañada del Tecolote,327,6.8868344555,Bajo,17.859266,-97.995207
203520004,La Colmena,379,8.7807834303,Medio,17.829965,-98.015006
203520005,La Salud,206,7.7607595196,Medio,17.83131,-97.996419
203520006,Santa Cruz,243,7.3240670243,Medio,17.825913,-97.999578
203520007,Tierra Colorada,153,7.8721028684,Medio,17.825826,-98.00574
203520008,Las Tres Cruces,251,7.1279659999,Bajo,17.816071,-97.987653
203520009,5 de Mayo,604,7.8158105969,Medio,17.830903,-98.001581
203520010,Guadalupe Sabino (Barrio el Sabino),379,7.5167008751,Medio,17.831127,-98.005488
203520011,Rancho Nuevo,111,6.2843681519,Bajo,17.842437,-97.991206
203520012,Barrio Juquilita,321,7.8159160585,Medio,17.832403,-98.006675
203530001,Santa Ana,2406,9.8914787113,Alto,16.340638,-96.71761
203540001,Santa Ana Ateixtlahuaca,346,8.1104152448,Medio,18.210578,-96.906383
203540009,Tierra Abajo,93,6.5108635738,Bajo,18.230569,-96.886159
203540010,La Corneta,24,6.8892862392,Bajo,18.231325,-96.878511
203550001,Santa Ana Cuauhtémoc,486,9.4937410391,Medio,17.983841,-96.794698
203550002,Aguacate,32,7.4384212196,Medio,17.978639,-96.796176
203550003,Agua Toro,40,7.5648200147,Medio,17.978863,-96.805666
203550004,San Martín Caballero,55,6.4768817349,Bajo,17.960359,-96.80576
203550006,Peña Blanca,20,7.6216028338,Medio,17.969585,-96.804242
203550009,Nucodo,8,5.9433865384,Bajo,17.9666,-96.812607
203550010,El Cerro,11,4.0946508183,Bajo,17.966891,-96.793315
203550012,Isidro Pérez Hernández,16,7.7321949196,Medio,17.983652,-96.792237
203560001,Santa Ana del Valle,2179,10.1387234446,Alto,16.994827,-96.471675
203570001,Santa Ana Tavela,848,9.2884371984,Medio,16.65465,-95.911568
203580001,Santa Ana Tlapacoyan,1080,10.3392895792,Alto,16.744003,-96.837084
203580002,Agua Blanca,255,10.4113542611,Alto,16.737477,-96.85819
203580003,Guegovelda,108,10.5017586739,Alto,16.723938,-96.873801
203580004,Rincón de Tlapacoyan,497,9.6725250035,Alto,16.768932,-96.870259
203580005,Sección Segunda Agua Blanca,18,11.690785441,Alto,16.740387,-96.839163
203590001,Santa Ana Yareni,637,8.5465488141,Medio,17.397788,-96.610779
203600001,Santa Ana Zegache,2879,9.7022279814,Alto,16.837875,-96.725939
203600002,San Jerónimo Zegache,595,10.3725156838,Alto,16.849563,-96.749305
203600003,San Isidro Zegache,498,9.5067272717,Medio,16.830499,-96.706432
203610001,Santa Catalina Quierí,825,8.4998168673,Medio,16.322201,-96.265858
203620001,Santa Catarina Cuixtla,1392,10.6957128456,Alto,16.304396,-96.644744
203620007,Los Pinos [Rancho],34,7.7088375414,Medio,16.316376,-96.626913
203620014,El Geche [Colonia],67,8.546267923,Medio,16.319225,-96.626062
203630001,Santa Catarina Ixtepeji,741,10.7385626087,Alto,17.265549,-96.561699
203630002,El Punto,517,11.5544063357,Alto,17.221364,-96.583165
203630003,San Pedro Nexicho,153,10.7877184202,Alto,17.264419,-96.583113
203630004,Tierra Colorada,389,10.2221131521,Alto,17.155342,-96.614241
203630005,Yuvila,289,11.058121403,Alto,17.183909,-96.568894
203630006,Las Ánimas,94,11.6810730012,Alto,17.2347,-96.570064
203630007,El Cerezal,26,10.3173848738,Alto,17.239935,-96.561925
203630009,La Cumbre,81,10.6175071607,Alto,17.174179,-96.604803
203630010,Loma Grande,20,13.1826164062,Alto,17.201784,-96.588255
203630011,Xía Ixtepeji,9,11.4349146549,Alto,17.30611,-96.52741
203630012,El Cebollal,6,7.3894636084,Medio,17.244027,-96.58187
203630014,Rosa Blanca,61,10.7675134815,Alto,17.165682,-96.604752
203630015,Xielave,15,8.2603503794,Medio,17.167417,-96.530016
203630016,El Manzanal (Tierra Colorada),32,11.9244445234,Alto,17.159215,-96.606751
203630023,Linda Vista (El Pasajuego),126,10.9408755972,Alto,17.140106,-96.617537
203630024,Loma de Reinoso,12,12.0349683373,Alto,17.269478,-96.536499
203630029,La Colorada,27,11.2151775161,Alto,17.1528,-96.608883
203630030,Las Margaritas,43,11.9926131398,Alto,17.144708,-96.611574
203630031,Shelabeny,17,10.4828996038,Alto,17.276847,-96.540261
203640001,Santa Catarina Juquila,8084,10.901760231,Alto,16.237009,-97.292473
203640002,San José Vista Hermosa (Aguacatal Grande),215,7.9435073643,Medio,16.060851,-97.330242
203640003,Arroyo Triste,122,9.0180211633,Medio,16.093589,-97.258451
203640006,El Cacao,19,8.377806239,Medio,16.073871,-97.328684
203640007,El Camalote,259,8.8022339855,Medio,16.08546,-97.265986
203640008,Cerro Iglesia,123,8.3211945861,Medio,16.122063,-97.269266
203640009,La Cieneguilla,54,7.2878458406,Medio,16.168591,-97.298148
203640011,Junta de los Ríos,198,8.3394537885,Medio,16.114818,-97.298432
203640014,Pie del Cerro,98,9.3463572372,Medio,16.096963,-97.394168
203640015,El Platanar,19,8.132675152,Medio,16.133337,-97.3098
203640016,El Portillo,35,7.8211958882,Medio,16.071984,-97.344678
203640017,San Francisco Ixpantepec,590,8.098067242,Medio,16.284546,-97.246842
203640018,San José Ixtápam,1560,9.4895247298,Medio,16.379456,-97.278825
203640019,San Marcos Zacatepec,1098,9.0480060051,Medio,16.143156,-97.354456
203640020,Santa María Amialtepec,492,7.5989400323,Medio,16.277353,-97.217547
203640022,Santa María Yolotepec,2062,7.9188878398,Medio,16.250353,-97.18573
203640023,La Sanguijuela,106,7.8049526737,Medio,16.153092,-97.307295
203640024,El Carrizo,31,7.1094765872,Bajo,16.159197,-97.317961
203640026,El Obispo,38,8.0706110925,Medio,16.181101,-97.30716
203640027,La Matraca (Llano de los Ocotes),36,7.7366692613,Medio,16.109774,-97.252346
203640032,La Jícara,57,6.2552551375,Bajo,16.187094,-97.286544
203640035,Llano Grande,15,7.6574740576,Medio,16.110896,-97.375662
203640036,La Esmeralda,23,9.2077774305,Medio,16.10914,-97.365641
203640038,El Salar,70,9.0042600543,Medio,16.063818,-97.340219
203640041,El Mamey,87,8.2093679724,Medio,16.112096,-97.267628
203640042,El Destino,46,7.0431714821,Bajo,16.102356,-97.257329
203640045,Cinco Negritos,121,8.9004653635,Medio,16.073534,-97.302775
203640052,La Soledad el Mapache,189,9.5165079143,Medio,16.041492,-97.239671
203640053,Santiago Miramar,105,8.8373376263,Medio,16.064845,-97.291013
203640054,El Mosquito,95,7.2068729038,Medio,16.099526,-97.283386
203640055,Monte Obscuro,126,9.3813237895,Medio,15.983475,-97.353704
203640056,Paso Hondo,49,7.4079460227,Medio,16.053061,-97.412848
203640058,Pueblo Viejo,17,8.4361989503,Medio,16.045126,-97.237406
203640059,Las Trancas,191,8.0841728313,Medio,16.087668,-97.297138
203640060,Vista al Mar (Agua Podrida),39,7.8338242558,Medio,16.054466,-97.292784
203640061,El Ciruelo,14,3.5550556201,Bajo,16.038766,-97.294361
203640067,San Felipe de Jesús,18,8.8352335152,Medio,16.383282,-97.293768
203640068,Río Bajo (La Reforma),28,7.6133079087,Medio,16.102202,-97.347445
203640072,La Esperanza,28,8.5782403024,Medio,16.191112,-97.293476
203640073,Mata Sandía,7,8.2706835555,Medio,15.996432,-97.399542
203640074,El Corozal Grande,80,8.0343410529,Medio,16.069323,-97.267632
203640075,Ampliación Barrio Grande y la Asunción,891,10.2083238006,Alto,16.230739,-97.28907
203640076,San Lucas,168,9.56753565,Medio,16.375149,-97.274544
203640077,Plan del Ciruelo,60,9.2933209085,Medio,16.383125,-97.280946
203640078,Los Tres Reyes las Canoas,17,5.1976173194,Bajo,16.141503,-97.324129
203640081,Arroyo Trompo,22,8.0802932953,Medio,16.15025,-97.348172
203640084,El Pedimento,25,9.127474341,Medio,16.243732,-97.254412
203640086,San Nicolás [Barrio],363,10.6916522492,Alto,16.243268,-97.290137
203640088,El Coquito,44,7.9863615855,Medio,16.237637,-97.276058
203640089,Camino a Juquila,24,8.8217051865,Medio,16.229279,-97.277419
203640092,La Guadalupe,34,9.2633908369,Medio,16.107474,-97.36018
203640093,La Soledad,26,5.3966051352,Bajo,16.081891,-97.290026
203640096,La Juquilita,28,5.4231931472,Bajo,16.189517,-97.302303
203640097,El Nanche,20,6.0102458763,Bajo,16.033631,-97.282529
203640104,La Soledad,45,7.5364718525,Medio,16.153385,-97.329994
203640107,Barrio de Jesús,89,9.0289598613,Medio,16.243322,-97.295081
203640109,San Lucas el Vidrio,108,9.0379737077,Medio,16.252188,-97.152514
203650001,Santa Catarina Lachatao,183,11.3889756824,Alto,17.268448,-96.472934
203650002,Benito Juárez,276,10.5304078999,Alto,17.111654,-96.493207
203650003,Latuvi,258,10.8813141235,Alto,17.189032,-96.513378
203650004,La Nevería,69,10.8409488919,Alto,17.127333,-96.530024
203650005,Avenida Cara de León Latuvi,30,11.7377294579,Alto,17.186634,-96.506017
203650006,Avenida Llano de Martha Latuvi,15,8.9694900792,Medio,17.198911,-96.522173
203650007,Avenida el Manantial Latuvi,69,10.4591224921,Alto,17.162597,-96.505196
203650008,Avenida Puente de Ocotal Latuvi,10,9.8325005107,Alto,17.205899,-96.509219
203650011,Avenida Arroyo Largo Latuvi,69,8.8840000678,Medio,17.169461,-96.518281
203650013,Avenida San Lucas Latuvi,19,7.7474196566,Medio,17.221326,-96.520733
203650014,Avenida la Sepultura Latuvi,17,9.5142227934,Medio,17.179224,-96.503675
203650015,Avenida bajo la Cruz Latuvi,6,5.3891796757,Bajo,17.149064,-96.52888
203650018,Avenida Loma Seca Latuvi,10,8.4564131693,Medio,17.17725,-96.509717
203650019,Piedra de Amole,11,9.5947011478,Alto,17.12902,-96.494394
203650020,El Portillo,8,7.3409977208,Medio,17.133274,-96.498459
203660001,Santa Catarina Loxicha,2983,9.2703165119,Medio,16.069504,-96.754866
203660002,San Antonio Cofradía,29,6.4658033912,Bajo,16.066127,-96.668002
203660003,San José Peñasco,30,6.3049732838,Bajo,16.038089,-96.704011
203660005,Arroyo Lodo,24,6.2756553061,Bajo,16.079896,-96.674479
203660006,La Luz,28,9.0873410924,Medio,16.11116,-96.73513
203660010,Los Colorados,19,6.0147019329,Bajo,16.076702,-96.733147
203660012,Jardines del Sur,14,4.7011270276,Bajo,16.044985,-96.729793
203660013,Chivela,14,6.6888733691,Bajo,16.054553,-96.723316
203660014,Linda Vista,57,6.9305695964,Bajo,16.100333,-96.701878
203660015,La Nueva Esperanza,37,5.2020309152,Bajo,16.06122,-96.696074
203660018,Río Carrizo,54,5.5062116602,Bajo,16.050663,-96.678331
203660023,Santo Tomás,80,8.9618048888,Medio,16.090957,-96.74071
203660025,Cerro Flor,16,8.2772449851,Medio,16.134555,-96.743191
203660033,Llano San Juan,35,5.4843965472,Bajo,16.075752,-96.661016
203660034,El Comején,79,7.8985266315,Medio,16.060285,-96.750162
203660037,Portillo la Soledad,150,8.569758654,Medio,16.081921,-96.742705
203670001,Santa Catarina Mechoacán,4526,8.8706585475,Medio,16.334434,-97.836026
203670004,El Frutillo,38,8.7860018685,Medio,16.331018,-97.838391
203680001,Santa Catarina Minas,1976,10.0966616204,Alto,16.77919,-96.615456
203680002,Los Ángeles,12,8.984888882,Medio,16.758251,-96.62523
203680003,Los Barriga,52,8.6493619121,Medio,16.798847,-96.626986
203680005,Pedro Arellanes Romero,26,7.5973766874,Medio,16.768564,-96.627651
203690001,Santa Catarina Quiané,2166,11.1463780097,Alto,16.880306,-96.740747
203690010,La Soledad,20,11.0676709766,Alto,16.896489,-96.739605
203700001,Santa Catarina Tayata,313,11.2122351395,Alto,17.347805,-97.558379
203700002,Cuauhtémoc,226,10.1996872426,Alto,17.313318,-97.55479
203700003,Chijaha,14,7.6545445311,Medio,17.385718,-97.546031
203700005,Yucusito,24,9.6055278586,Alto,17.323377,-97.574941
203700006,El Llano,25,11.8720504884,Alto,17.336911,-97.574664
203700009,Segunda Sección,19,10.5998202307,Alto,17.341972,-97.555353
203700010,Yosomaño,25,11.699632597,Alto,17.346162,-97.564137
203710001,Santa Catarina Ticuá,592,9.5410999926,Medio,17.071236,-97.534859
203710002,El Chamizal,39,7.397396473,Medio,17.077296,-97.551311
203710003,Fortín de Juárez,201,7.889596122,Medio,17.053334,-97.527134
203710004,Paz y Unión,121,7.5558245624,Medio,17.055957,-97.538838
203710005,San Isidro,33,8.7021706178,Medio,17.087496,-97.537789
203720001,Santa Catarina Yosonotú,324,8.8460042801,Medio,17.02055,-97.662128
203720002,Yucunicuca de Hidalgo,103,7.4163044354,Medio,16.980881,-97.639216
203720004,Benito Juárez,203,8.5732407634,Medio,17.027714,-97.663284
203720005,Lagunilla de Cárdenas,76,7.9868259519,Medio,17.008534,-97.702236
203720006,Morelos,43,7.3552027069,Medio,16.987123,-97.655771
203720007,Vista Hermosa,109,8.2653960204,Medio,17.027731,-97.646903
203720008,Loma Bonita,101,6.6902400981,Bajo,17.005086,-97.664121
