CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO
201710013,Puerto Buenavista,312,8.3362920514,Medio
201710015,Santa Catarina,91,5.8720685783,Bajo
201710016,Sitio Caballero,195,5.1207118301,Bajo
201710017,Sitio Iglesia,335,4.9420091949,Bajo
201710018,Teocuatlán,277,8.0297724091,Medio
201710019,Unión de Hidalgo,344,6.5348358063,Bajo
201710020,Cerro Rabón,143,3.8044917957,Bajo
201710021,Agua de Cedro,369,4.2762047266,Bajo
201710022,Piedra del Sol,68,10.6339326764,Alto
201710025,San Jorge Buena Vista,104,8.6047019694,Medio
201710026,Agua Caballero,256,8.7708859051,Medio
201710027,Agua de Aceite,96,4.615093966,Bajo
201710028,Las Ruinas,282,5.2965984434,Bajo
201710029,Piedras Negras,306,7.9554584318,Medio
201710030,Palo Plumaje,147,8.3869164669,Medio
201710033,Agua de Grillo,167,6.9091297511,Bajo
201710034,Agua Platanillo,89,4.7260764704,Bajo
201710035,Cerro de Cueva,9,1.1424018021,Bajo
201710036,Agua Tinta (Pozo de Águila),165,5.4546285773,Bajo
201710037,Rancho González,26,6.0020748545,Bajo
201710038,Camino de Yeso,293,6.0937478743,Bajo
201710039,Cerro Liquidámbar,241,5.2957425127,Bajo
201710040,Cerro Palmera,507,5.9515741584,Bajo
201710041,Cerro Trueno,137,6.8327533158,Bajo
201710042,Mina de Arena,134,5.0708820453,Bajo
201710043,Cerro Álamo,110,3.1420781795,Bajo
201710044,Rancho Hernández,237,4.809586156,Bajo
201710045,Plan de Guadalupe,70,3.2941709307,Bajo
201710046,Rancho Herrera,126,5.7793877064,Bajo
201710048,Agua Pumarosa,67,5.0847951248,Bajo
201710049,Agua Urraca,27,6.9603056439,Bajo
201710050,Agua Calabaza (Agua Tortuga),145,7.9296363772,Medio
201710052,Vista Hermosa,75,4.802379116,Bajo
201710053,Agua Pared,82,5.7053653316,Bajo
201710054,Peña Blanca,120,5.8355847815,Bajo
201710055,Agua Caballo,41,5.4794411537,Bajo
201710056,Agua Vista,85,6.33827009,Bajo
201710057,Agua Sótano (Puerto Buenavista),47,5.1050479912,Bajo
201710058,Agua Dulce,103,6.0103965648,Bajo
201710060,Cerro Negro,106,5.2099201964,Bajo
201710061,Agua Otate,33,6.4991563168,Bajo
201710062,Génova Nuevo Progreso,121,4.9051920794,Bajo
201710064,Piedra Ancha,84,4.953146585,Bajo
201710065,Rancho García Central,12,5.2075903824,Bajo
201710067,Tierra Colorada (Agua Colorada),280,6.8196400674,Bajo
201710069,Agua de Rayo,165,5.1394930739,Bajo
201710070,Plan de Laguna,124,6.6248523991,Bajo
201710072,Agua Fría,351,9.0178299708,Medio
201710073,Agua Cuchara,69,6.2419986087,Bajo
201710074,Rancho Nuevo Pescadito,88,5.2157385319,Bajo
201710075,Rancho Pantoja,17,3.96858939,Bajo
201710076,Rancho Avendaño,19,5.9285157565,Bajo
201710077,San Martín Caballero,215,6.2331538203,Bajo
201710078,Los Naranjos,27,1.4483543226,Bajo
201710079,Agua Camarón (San Martín),132,4.7834522925,Bajo
201710080,Rancho Morelos,39,5.1137777827,Bajo
201710081,Loma Alta Cerro Central,40,4.6807475013,Bajo
201710083,Rancho Pineda,187,4.812382429,Bajo
201710085,Rancho Peinecillo,108,5.2781914067,Bajo
201710086,Agua Jabalí,58,5.5215389816,Bajo
201710087,Cañada Grande,97,5.3589631143,Bajo
201710088,Cerro Yerba de Pollo,82,4.0085352477,Bajo
201710091,Cerro Frío,28,3.2694712146,Bajo
201710092,Cerro Palmaje,69,4.947585859,Bajo
201710093,Agua de la Fuente,41,5.0309936407,Bajo
201710094,Cerro de la Cruz (Puerto Buenavista),177,5.318542607,Bajo
201710095,Agua de Palo,14,3.879710504,Bajo
201710096,Agua Iglesia,110,5.8595176659,Bajo
201710097,Agua Murciélago,62,3.9314462316,Bajo
201710098,Cerro Grande,29,4.8460089295,Bajo
201710100,Patio Viejo,40,7.5409766844,Medio
201710101,Agua Camarón (Pozo de Águila),53,4.8314970279,Bajo
201710102,Barrio San Jerónimo,91,6.0631525792,Bajo
201710107,Agua Pescado,426,7.6522567288,Medio
201710108,Cerro Caballero,326,6.6496892952,Bajo
201710109,Palo Gordo,97,5.2382817117,Bajo
201710110,Cerro Ocote,23,5.0479524441,Bajo
201710111,Rancho Martínez Central,82,4.7393991003,Bajo
201710113,Cerro Chiquito,41,5.6197401972,Bajo
201710115,Agua Obscura,97,6.258235284,Bajo
201710118,Agua Sótano,203,6.3940791204,Bajo
201710119,El Potrero,60,5.8218468231,Bajo
201710120,Cerro Liquidámbar Árnica,65,4.3569463289,Bajo
201710121,Rancho Quiroga,17,4.7112585649,Bajo
201710122,Cerro de la Raya,48,3.7290165719,Bajo
201710125,Agua Sitio Iglesia,29,4.6781828879,Bajo
201710127,Agua Fuerte,46,5.2944288073,Bajo
201710128,Piedra de la Luz,107,7.1114207094,Bajo
201710129,Llano Nuevo de la Cruz,113,6.3983051572,Bajo
201710130,Agua de Luna,16,2.3307729721,Bajo
201710131,Cerro Buena Vista,83,5.6956965175,Bajo
201710132,Cerro de Maíz,89,5.9753098689,Bajo
201710133,Agua Caracol Buena Vista,30,4.6749728691,Bajo
201710134,Palo Zorrillo,14,3.7050202718,Bajo
201710136,Loma Alta Tierra Colorada,67,6.9852840149,Bajo
201710137,Agua Pólvora,60,4.8425324628,Bajo
201710138,Agua Lejos San Martín,16,3.1543573264,Bajo
201710144,Cerro Verde [Rancho],69,6.0296583675,Bajo
201710145,Agua Apestosa,156,6.3161948528,Bajo
201710146,Cerro Relámpago,19,7.9846727956,Medio
201710147,Cerro Alto,214,5.5805931746,Bajo
201710149,Agua Verde,307,8.9973587525,Medio
201710151,Nuevo Maldonado (Altamira),74,4.8094094023,Bajo
201710153,Rancho Carrera (Altamira),19,3.2046001073,Bajo
201710155,Rancho Meseta,48,6.0307935142,Bajo
201710156,Rancho Miranda (Altamira),25,2.9439613196,Bajo
201710157,Agua Canoa,31,6.9737608809,Bajo
201710158,Agua San José,58,6.818754155,Bajo
201710159,Agua Teopoxco,19,6.5665213496,Bajo
201710160,Llano de Naranjo,35,6.3657125373,Bajo
201710161,Rancho Antonio,212,6.4853264444,Bajo
201710162,Rancho Dávila,50,5.6862080146,Bajo
201710164,San Isidro,134,4.8864714046,Bajo
201710165,Cabeza de Tierra,87,6.2326710279,Bajo
201710166,Cerro Totomoxtle,45,4.8920454371,Bajo
201710167,Loma de la Cruz,100,6.0827009997,Bajo
201710168,Piedra de Arena,65,6.9084332134,Bajo
201710169,Piedra del Sol,62,5.6191033243,Bajo
201710170,Rancho Rivera,40,3.4303889868,Bajo
201710171,Peña Grande,60,4.994228872,Bajo
201710172,Rancho Guadalupe,153,5.8063704355,Bajo
201710173,Agua Platanillo Uno,88,5.8804686602,Bajo
201710174,Agua Golondrina Sección II,220,5.8480456952,Bajo
201710175,Las Maravillas,17,3.9004413144,Bajo
201710176,Rancho Cerqueda,37,5.7834590118,Bajo
201720001,San Juan Achiutla,223,11.5279173597,Alto
201720003,La Ciénega,9,8.9137016054,Medio
201720004,Jatateón,23,10.0852379489,Alto
201720007,Barrio San Pedro,9,10.9890546002,Alto
201720008,Barrio de Guadalupe,28,11.2399885351,Alto
201720009,Barrio Dolores,84,10.8283067886,Alto
201720010,Barrio San José,21,9.3192305821,Medio
201730001,San Juan Atepec,1401,10.5301219309,Alto
201730008,Barrio Candelaria Sección Segunda,13,11.293728502,Alto
201730010,Ampliación Barrio de San Miguel,40,9.7475973647,Alto
201740001,Ánimas Trujano,4227,12.0535032691,Alto
201740003,El Zapotillo,282,12.1920060331,Alto
201740005,La Tortuga [Paraje],35,11.8021149668,Alto
201740006,La Ciénega,14,12.0844240374,Alto
201750001,San Juan Bautista Atatlahuca,579,10.6012850406,Alto
201750002,El Porvenir,435,10.4004739425,Alto
201750003,Zoquiápam Boca de los Ríos,400,10.4914242424,Alto
201750009,El Llano,10,10.3990605326,Alto
201760001,San Juan Bautista Coixtlahuaca,1209,11.379545029,Alto
201760002,La Ciénega,136,8.8070293192,Medio
201760003,Estancia,284,10.2599267654,Alto
201760004,Río Blanco,209,9.8218506197,Alto
201760005,Río Poblano,101,10.1411765004,Alto
201760006,San Jerónimo Otla,74,9.656891911,Alto
201760007,Santa Catarina Ocotlán,123,7.4842690965,Medio
201760008,El Tepozán (Sección Segunda),55,5.6571881407,Bajo
201760009,Chaxenga,17,10.806059549,Alto
201760015,Carrizal,20,10.3050492782,Alto
201760017,Laguna Seca,48,9.8445454135,Alto
201760018,El Zapato,13,8.3321649799,Medio
201760019,Cerro de Agua (Tercera Sección),34,8.9527612686,Medio
201760020,Tronco del Río,32,7.6503269641,Medio
201760021,Jazmín Río Poblano,19,8.7875362096,Medio
201760025,El Capulín (Sección Primera),46,3.8971438755,Bajo
201760026,La Mulata,43,6.4331903937,Bajo
201760027,El Zapotal (Sección Tercera),126,7.0393427777,Bajo
201760029,El Sotol,7,3.7023051784,Bajo
201760030,Cuesta Blanca,53,10.1737028785,Alto
201760034,Sección Cuarta (Los Rodríguez),14,6.8713348549,Bajo
201760036,Barrio de Magdalena,25,11.2414293203,Alto
201770001,San Juan Bautista Cuicatlán,5403,11.146182866,Alto
201770002,El Cacique,111,8.5632589739,Medio
201770003,Guadalupe de los Obos,282,10.345444593,Alto
201770004,Iberia,124,10.5533015255,Alto
201770005,San Francisco Tutepetongo,714,8.5802291699,Medio
201770006,San Gabriel Almoloya,135,7.4108136818,Medio
201770007,San José del Chilar,678,10.9117690052,Alto
201770008,San Juan Coyula,616,10.148792319,Alto
201770009,San Pedro Chicozapotes,801,11.6487824631,Alto
201770010,San Pedro Nodón,227,8.4836700635,Medio
201770012,Santa María Almoloyas,101,7.7412343507,Medio
201770013,Santiago Dominguillo,309,10.3534189358,Alto
201770014,Santiago Quiotepec,150,9.0354014293,Medio
201770015,Zapotillo,90,10.4767598733,Alto
201770016,Estación Quiotepec,108,10.5094406969,Alto
201770017,Santa Catarina Tlaxila,50,9.0671230064,Medio
201770020,El Águila Almoloyas,31,7.152525617,Bajo
201770025,La Cruz,90,9.8305256243,Alto
201770032,Emiliano Zapata,8,11.0342871776,Alto
201770034,Ojito de Agua,192,10.2129247689,Alto
201770036,La Torre [Colonia],89,9.3457163123,Medio
201770037,Rancho Verde,27,7.6756049544,Medio
201780001,San Juan Bautista Guelache,977,11.1529358921,Alto
201780002,Asunción Etla,536,11.0668435987,Alto
201780003,San Gabriel Etla,472,11.9446906738,Alto
201780004,San Miguel Etla,1340,11.7868941962,Alto
201780005,Santos Degollado,642,11.9451037266,Alto
201780006,El Vergel,804,11.7718943471,Alto
201780009,San Miguel [Fraccionamiento],1848,12.7128824743,Alto
201780010,La Muralla,13,10.6315015903,Alto
201780011,Santa Catarina [Paraje],60,10.5454212,Alto
201790001,San Juan Bautista Jayacatlán,1447,10.8037569981,Alto
201800001,San Juan Bautista Lo de Soto,1962,11.0061085246,Alto
201800004,San Pedro Orizaba,381,11.1427879528,Alto
201810001,San Juan Bautista Suchitepec,282,9.9553767507,Alto
201810002,Guadalupe Cuautepec,123,9.9827095,Alto
201810015,Barrio del Carmen,38,10.5546645751,Alto
201820001,San Juan Bautista Tlacoatzintepec,966,8.781184925,Medio
201820002,El Platanal Río Verde (Cerro Escopeta),38,5.1992819495,Bajo
201820003,San Esteban Tectitlán,323,8.504100504,Medio
201820004,San Pedro la Alianza,448,8.6485896045,Medio
201820005,La Soledad,218,6.3365930782,Bajo
201820006,Arroyo Platanal,148,7.8676796505,Medio
201820007,Cerro Ardilla,9,2.348960036,Bajo
201820008,Loma Coyol,20,7.0960098856,Bajo
201820011,Arroyo Caracol Mecapal,11,4.6659378728,Bajo
201830001,San Juan Bautista Tlachichilco,696,9.7546583425,Alto
201830002,Guadalupe la Libertad,144,11.9146534017,Alto
201830003,Santa Bárbara Huacapa,201,10.6739445471,Alto
201830004,Santiago Guadalupe,307,11.1163881047,Alto
201830005,Agua Escondida,124,10.4176927964,Alto
201840001,San Juan Bautista Tuxtepec,103609,12.1093210931,Alto
201840002,Agua Fría Papaloapan,1481,10.6620353176,Alto
201840003,Agua Fría Piedra del Sol,295,10.0900585326,Alto
201840004,Amapa,284,10.556513989,Alto
201840009,Colonia Obrera Benito Juárez,674,12.1194393185,Alto
201840011,Conjunto Residencial FAPATUX,25,13.2455882742,Alto
201840012,Bethania,2147,10.7514647154,Alto
201840013,Buenavista Gallardo,235,11.2657748016,Alto
201840017,Camalotal,970,9.1039708955,Medio
201840019,Camelia Roja,1572,11.8373471455,Alto
201840020,Caracol,52,10.4983177091,Alto
201840021,La Carlota,479,10.7048065236,Alto
201840022,El Cedral,754,11.0318532215,Alto
201840024,La Esmalta,441,10.9462456709,Alto
201840025,Esperanza Arroyo la Gloria,467,10.1368789395,Alto
201840026,Fuente Misteriosa,466,10.3963549783,Alto
201840027,Ignacio Zaragoza,161,11.2887878946,Alto
201840032,Macín Chico,1217,9.0890318956,Medio
201840033,Mata de Caña,798,11.0308810249,Alto
201840034,La Mina,1392,10.7183973952,Alto
201840035,Mundo Nuevo,431,11.1901213536,Alto
201840036,Ojo de Agua,378,10.657536057,Alto
201840037,Palmilla,72,11.1130283597,Alto
201840038,Papaloapan,2050,11.5994506886,Alto
201840039,El Paraíso Zacatal,221,9.4368295691,Medio
201840040,Paso Canoa,1028,11.4117019884,Alto
201840042,Paso Rincón,662,11.1535794715,Alto
201840044,El Porvenir,813,10.6652563389,Alto
201840045,Pueblo Nuevo Papaloapan,2235,11.1842581079,Alto
201840047,La Reforma,922,9.8996242389,Alto
201840048,Rodeo Arroyo Pepesca,928,10.2772508959,Alto
201840050,San Bartolo,3595,12.0358170808,Alto
201840051,San Felipe de la Peña,782,10.5599347282,Alto
201840052,San Francisco Salsipuedes,1358,10.8205924577,Alto
201840053,San Isidro las Piñas,388,11.5489986794,Alto
201840055,San Miguel Obispo,283,10.3692976333,Alto
201840056,San Rafael,379,11.4614083832,Alto
201840057,San Silverio el Cedral,351,10.3513590054,Alto
201840058,Santa Catarina,338,9.99912687,Alto
201840059,Santa María Obispo,886,9.995761572,Alto
201840060,Santa Rosa Papaloapan,273,11.3937399325,Alto
201840061,Santa Teresa Papaloapan,1025,11.268211363,Alto
201840065,Tecoteno el Tular,217,10.9708553312,Alto
201840069,El Yagual,397,10.6364034379,Alto
201840071,Zacate Colorado,703,11.3144144423,Alto
201840075,General Lázaro Cárdenas,142,10.1774631029,Alto
201840084,San Juan Bautista de Matamoros,852,10.498458446,Alto
201840085,Sebastopol,907,11.6245117468,Alto
201840087,Fuente Villa,301,10.0125521555,Alto
201840088,Arroyo Limón,1298,9.8951697969,Alto
201840089,San José (El Porvenir),171,10.6313108246,Alto
201840092,Benemérito Juárez,3009,10.9175943972,Alto
201840097,Altamira,194,8.1686545126,Medio
201840098,Arroyo Chiquito,344,11.1999268657,Alto
201840099,Arroyo Zuzule,268,10.0095847828,Alto
201840101,Buenavista Río Tonto,193,11.5899119656,Alto
201840102,Camarón Salsipuedes,936,10.7882460572,Alto
201840103,El Cañaveral,301,10.3976383673,Alto
201840107,Los Mangales (La Estopa),260,11.6169732977,Alto
201840110,El Jimbal,413,11.0594259376,Alto
201840112,El Mangal,264,10.7324045847,Alto
201840116,Piedra Quemada,427,10.9601028593,Alto
201840117,Pueblo Nuevo Ojo de Agua,468,10.7947420783,Alto
201840122,Soledad Macín Chico,777,10.4883526919,Alto
201840123,La Unión,78,9.0639183682,Medio
201840125,Roberto Figueroa (Ejido Tuxtepec),8,10.4758237155,Alto
201840126,Tacoteno el Consuelo (Ejido Tuxtepec),14,11.0308574866,Alto
201840129,Los Girasoles (Ejido Tuxtepec) [Colonia],19,9.91713768,Alto
201840130,La Puerta del Recreo (Ejido Tuxtepec),6,8.4952830644,Medio
201840138,Buenavista,20,9.9317358166,Alto
201840140,Colonia Víctor Bravo Ahuja (Segunda Etapa),109,10.9209333341,Alto
201840142,El Azufre,66,10.7064492735,Alto
201840144,El Escobillal,259,9.7839550458,Alto
201840146,Conjunto Residencial Sebastopol,52,12.5921821775,Alto
201840149,Rancho Nuevo Jonotal,419,10.8982900726,Alto
201840150,Francisco I. Madero (Los Cerritos),136,10.6322591278,Alto
201840151,Campo Nuevo,31,10.3555394459,Alto
201840155,Santo Tomás,49,8.7680036287,Medio
201840156,Curva las Consuegras (Ejido las Ánimas),47,10.5229393906,Alto
201840162,Canutillo,8,12.1483108533,Alto
201840169,La Trinidad,19,5.1153258525,Bajo
201840170,Las Delicias,380,11.3075662278,Alto
201840201,Francisco I. Madero de los Cerritos Río Tonto,32,7.720313735,Medio
201840203,Santa María Amapa,92,10.7383756548,Alto
201840213,Jimaguas,10,10.5692971455,Alto
201840214,La Pequeña,10,12.0330312656,Alto
201840215,Santa Úrsula,869,11.4203689605,Alto
201840217,La Montaña,34,9.7684358665,Alto
201840219,Jazmín (Ejido Tuxtepec),17,12.043072162,Alto
201840220,Buenos Aires el Apompo,576,9.4268565472,Medio
201840221,El Ojillal (Boca de Coapa),32,9.0587405769,Medio
201840227,Texcoco (Ojo de Agua),14,8.1041633097,Medio
201840234,Toro Bravo (Ejido Tuxtepec),19,10.3945052314,Alto
201840255,El Naranjal,5,10.3983786322,Alto
201840259,El Desengaño,419,11.6764646659,Alto
201840260,Silverio la Arrocera,52,11.8307576754,Alto
201840263,Puente del Obispo (La Joya),21,12.137866355,Alto
201840273,Los Reyes (Ampliación Santa Úrsula),311,10.8020295904,Alto
201840283,Ejido Luchadores Sociales,15,8.960088259,Medio
201840292,La Redonda (Boca de Coapa),10,11.7052741208,Alto
201840294,San Lorenzo (El Zapotal),12,6.0037356048,Bajo
201840301,Colonia Ortega,258,12.0821922872,Alto
201840305,Los Anzures (Amapa),30,11.312112169,Alto
201840306,La Piedra de los Hermanos Cruz,20,9.6567590094,Alto
201840307,Villa de Guadalupe (Ejido Tuxtepec),15,3.90146075,Bajo
201840309,El Esfuerzo,481,11.095222683,Alto
201840313,La Nueva Revolución,200,10.048185367,Alto
201840316,Rosario Ibarra de Piedra [Centro de Población],250,9.9186428005,Alto
201840319,La Primavera [Colonia],159,11.3099525218,Alto
201840323,Los Pinos,172,11.9395301394,Alto
201840329,El Tepeyac,11,12.3503424467,Alto
201840331,Agua Azul,26,4.0527538494,Bajo
201840334,La Esperanza Agua Pescadito,54,8.5505608545,Medio
201840338,Nuevo Horizonte,6,5.5266426165,Bajo
201840342,Colonia Mancilla y Acevedo (Ejido Tuxtepec),20,9.3198724227,Medio
201840343,Rancho Doña Mimí,11,9.6143238708,Alto
201840344,San Francisco,138,11.9539578387,Alto
201840345,Vista Hermosa,88,11.029435602,Alto
201840353,Colonia Obrera (Ejido Benito Juárez),36,11.6623438312,Alto
201840354,Lic. Ignacio Martínez Bautista,33,5.2007110664,Bajo
201840356,Pio V Becerra Ballesteros,326,10.0611747787,Alto
201840357,Colonia Rosalinda,116,9.4762089074,Medio
201840360,Modelo [Fraccionamiento],400,12.0738532407,Alto
201840361,Los Manantiales del Escobillal,103,9.9761505427,Alto
201840362,Roberto Colorado,281,10.2731790903,Alto
201840368,La Sabana (San Bartolo),8,5.1538534495,Bajo
201840370,Las Rosas,46,5.0774674587,Bajo
201840372,Los Manantiales,71,11.560160635,Alto
201840391,Catarino Torres Pereda,1207,10.1314667799,Alto
201840392,Colonia Universidad,47,11.1410873458,Alto
201840393,Raúl Ferrer [Colonia],46,10.7953376517,Alto
201840394,La Arboleda,33,6.016892009,Bajo
201840395,El Estadio,51,11.6821236332,Alto
201840397,La Aurora Hermosa Provincia [Colonia],28,9.4152057472,Medio
201840398,Rebolledo (Tuxtepec) [Colonia],21,11.218103611,Alto
201840401,Cuauhtémoc (Tuxtepec) [Colonia],73,8.0656446578,Medio
201840402,El Rocío (Tuxtepec) [Colonia],21,12.296951752,Alto
201840404,Emiliano Zapata [Colonia],108,10.642796294,Alto
201840406,Buena Vista (Tuxtepec) [Colonia],37,11.22859365,Alto
201840411,La Unión,77,11.7758647032,Alto
201850001,San Juan Cacahuatepec,4254,11.3858188708,Alto
201850002,Alto de las Mesas,146,10.057509989,Alto
201850005,Buenavista,1064,11.0863889169,Alto
201850008,La Culebra,229,9.349331543,Medio
201850009,Chicapilla,130,9.0209820153,Medio
201850011,Ocotlán,533,8.5855400078,Medio
201850012,Pie de la Cuesta,733,10.6958565429,Alto
201850013,San Antonio Ocotlán,1133,10.3534792635,Alto
201850014,San Francisco Sayultepec,680,9.4905524438,Medio
201850027,Cuarta Sección (Barrio del Hospital),37,10.2556149943,Alto
